txn_id,account_id,timestamp,txn_type,channel,amount,merchant_category,device_info,ip_address,is_flagged
T0002458,A00153,2025-12-18T17:23:00,CREDIT,NETBANKING,47836.73,HEALTH,iOS 15,10.0.67.237,0
T0002459,A00150,2025-12-18T15:02:00,CREDIT,ATM,17693.14,TRAVEL,iOS 14,10.0.237.135,0
T0002460,A00180,2025-12-16T10:59:00,DEBIT,UPI,127730.52,GROCERY,iOS 14,10.0.147.233,1
T0002461,A00192,2025-12-17T01:33:00,CREDIT,UPI,92009.0,E-COM,iOS 14,10.0.134.74,0
T0002462,A00210,2025-12-17T22:56:00,CREDIT,BRANCH,43211.16,E-COM,ANDROID 9,10.0.43.165,0
T0002463,A00215,2025-12-18T07:01:00,DEBIT,UPI,57859.61,TRAVEL,ANDROID 12,10.0.12.173,0
T0002464,A00179,2025-12-17T16:43:00,DEBIT,NETBANKING,14647.16,HEALTH,ANDROID 9,10.0.206.153,0
T0002465,A00223,2025-12-16T09:56:00,CREDIT,ATM,82904.81,TRAVEL,iOS 16,10.0.156.179,0
T0002466,A00152,2025-12-17T22:11:00,CREDIT,NETBANKING,86408.09,GROCERY,iOS 17,10.0.25.177,0
T0002467,A00188,2025-12-17T09:31:00,DEBIT,BRANCH,2265.16,FUEL,iOS 17,10.0.169.108,0
T0002468,A00208,2025-12-17T01:25:00,DEBIT,BRANCH,113434.1,TRAVEL,ANDROID 8,10.0.42.103,0
T0002469,A00190,2025-12-16T18:49:00,CREDIT,BRANCH,14030.35,UTILITIES,ANDROID 12,10.0.35.77,0
T0002470,A00225,2025-12-17T22:40:00,DEBIT,NETBANKING,53689.27,GROCERY,ANDROID 9,10.0.245.186,0
T0002471,A00201,2025-12-18T03:02:00,DEBIT,BRANCH,44399.36,RENT,ANDROID 14,10.0.255.221,0
T0002472,A00173,2025-12-17T07:03:00,DEBIT,ATM,101313.05,UTILITIES,iOS 16,10.0.89.55,0
T0002473,A00188,2025-12-17T19:58:00,DEBIT,UPI,41122.3,HEALTH,iOS 16,10.0.56.185,0
T0002474,A00192,2025-12-17T08:20:00,DEBIT,BRANCH,90072.87,TRAVEL,ANDROID 10,10.0.234.73,0
T0002475,A00224,2025-12-16T10:57:00,CREDIT,NETBANKING,125122.75,DINING,ANDROID 10,10.0.84.95,1
T0002476,A00207,2025-12-16T13:11:00,DEBIT,NETBANKING,33282.4,E-COM,iOS 16,10.0.149.92,0
T0002477,A00173,2025-12-17T00:10:00,DEBIT,ATM,96023.39,E-COM,ANDROID 9,10.0.23.72,0
T0002478,A00152,2025-12-18T17:32:00,DEBIT,BRANCH,58876.88,FUEL,ANDROID 8,10.0.248.76,0
T0002479,A00170,2025-12-18T01:58:00,DEBIT,NETBANKING,4015.1,FUEL,ANDROID 12,10.0.90.232,0
T0002480,A00165,2025-12-17T09:31:00,DEBIT,NETBANKING,134982.08,DINING,iOS 17,10.0.2.102,1
T0002481,A00178,2025-12-16T17:36:00,CREDIT,UPI,145677.91,FUEL,iOS 15,10.0.23.78,1
T0002482,A00218,2025-12-18T14:15:00,CREDIT,UPI,27782.74,GROCERY,ANDROID 13,10.0.24.28,0
T0002483,A00223,2025-12-17T01:20:00,DEBIT,NETBANKING,56082.09,UTILITIES,ANDROID 11,10.0.43.155,0
T0002484,A00157,2025-12-16T09:08:00,DEBIT,UPI,27611.88,TRAVEL,ANDROID 11,10.0.74.48,0
T0002485,A00193,2025-12-17T10:42:00,CREDIT,BRANCH,9645.35,TRAVEL,ANDROID 12,10.0.158.1,0
T0002486,A00207,2025-12-18T00:33:00,DEBIT,NETBANKING,120.55,TRAVEL,iOS 15,10.0.69.191,0
T0002487,A00179,2025-12-16T14:39:00,CREDIT,BRANCH,69847.71,FUEL,ANDROID 11,10.0.148.113,0
T0002488,A00186,2025-12-18T18:11:00,DEBIT,BRANCH,1976.64,FUEL,iOS 16,10.0.100.174,0
T0002489,A00228,2025-12-18T08:44:00,DEBIT,UPI,100528.5,HEALTH,ANDROID 11,10.0.219.88,1
T0002490,A00157,2025-12-17T08:31:00,DEBIT,BRANCH,97232.99,DINING,ANDROID 8,10.0.81.142,0
T0002491,A00161,2025-12-18T17:04:00,CREDIT,BRANCH,82138.62,DINING,iOS 14,10.0.79.34,0
T0002492,A00181,2025-12-16T13:43:00,DEBIT,BRANCH,71795.14,HEALTH,ANDROID 13,10.0.244.162,0
T0002493,A00204,2025-12-16T22:57:00,CREDIT,NETBANKING,20365.72,UTILITIES,iOS 14,10.0.182.150,0
T0002494,A00169,2025-12-16T13:53:00,DEBIT,BRANCH,122819.38,RENT,iOS 16,10.0.212.57,0
T0002495,A00213,2025-12-16T14:43:00,DEBIT,ATM,126878.17,RENT,ANDROID 8,10.0.14.241,0
T0002496,A00181,2025-12-17T15:57:00,CREDIT,NETBANKING,85491.15,E-COM,iOS 14,10.0.106.37,0
T0002497,A00183,2025-12-17T14:51:00,CREDIT,BRANCH,57029.41,UTILITIES,ANDROID 11,10.0.132.27,0
T0002498,A00212,2025-12-18T05:59:00,DEBIT,BRANCH,61939.54,FUEL,iOS 16,10.0.107.236,0
T0002499,A00217,2025-12-16T18:31:00,DEBIT,UPI,14799.36,RENT,iOS 14,10.0.198.206,0
T0002500,A00195,2025-12-16T20:10:00,CREDIT,BRANCH,43960.93,DINING,ANDROID 14,10.0.112.224,0
