txn_id,account_id,timestamp,txn_type,channel,amount,merchant_category,device_info,ip_address,is_flagged
T0001000,A00117,2025-12-02T05:08:00,DEBIT,UPI,44468.29,DINING,ANDROID 7,192.168.70.72,0
T0001001,A00188,2025-12-03T06:39:00,DEBIT,ATM,80373.93,UTILITIES,iOS 14,192.168.80.130,0
T0001002,A00086,2025-12-02T03:50:00,CREDIT,UPI,70695.64,TRAVEL,iOS 12,192.168.221.26,0
T0001003,A00181,2025-12-03T15:13:00,CREDIT,NETBANKING,84151.03,GROCERY,iOS 17,192.168.4.63,1
T0001004,A00036,2025-12-03T01:01:00,CREDIT,NETBANKING,67351.1,RENT,ANDROID 13,192.168.95.188,0
T0001005,A00128,2025-12-02T04:17:00,DEBIT,NETBANKING,63495.53,FUEL,iOS 17,192.168.109.1,0
T0001006,A00112,2025-12-01T13:35:00,CREDIT,NETBANKING,71013.55,GROCERY,ANDROID 10,192.168.194.162,0
T0001007,A00150,2025-12-02T01:01:00,CREDIT,BRANCH,53069.59,E-COM,iOS 13,192.168.149.172,0
T0001008,A00125,2025-12-02T18:27:00,CREDIT,ATM,54364.16,RENT,ANDROID 7,192.168.147.108,0
T0001009,A00115,2025-12-02T07:12:00,DEBIT,BRANCH,11626.13,HEALTH,iOS 17,192.168.58.89,0
T0001010,A00179,2025-12-02T12:10:00,DEBIT,BRANCH,84020.08,HEALTH,iOS 17,192.168.120.8,0
T0001011,A00075,2025-12-02T03:17:00,DEBIT,BRANCH,6127.29,TRAVEL,ANDROID 11,192.168.210.101,0
T0001012,A00114,2025-12-02T14:01:00,CREDIT,ATM,91241.25,RENT,ANDROID 9,192.168.173.163,0
T0001013,A00012,2025-12-02T06:03:00,CREDIT,BRANCH,22169.94,E-COM,ANDROID 7,192.168.168.34,0
T0001014,A00155,2025-12-02T21:50:00,DEBIT,UPI,80251.17,FUEL,iOS 14,192.168.180.197,1
T0001015,A00197,2025-12-02T22:44:00,DEBIT,UPI,51888.97,TRAVEL,ANDROID 8,192.168.202.221,0
T0001016,A00184,2025-12-02T00:39:00,CREDIT,NETBANKING,91069.85,TRAVEL,ANDROID 14,192.168.127.241,1
T0001017,A00004,2025-12-01T11:27:00,DEBIT,UPI,50174.86,HEALTH,ANDROID 10,192.168.154.7,0
T0001018,A00059,2025-12-03T04:06:00,DEBIT,UPI,27282.2,FUEL,iOS 15,192.168.205.34,0
T0001019,A00190,2025-12-03T20:50:00,CREDIT,UPI,7698.88,DINING,ANDROID 14,192.168.77.25,0
T0001020,A00189,2025-12-03T01:09:00,CREDIT,NETBANKING,83155.6,RENT,iOS 15,192.168.11.78,1
T0001021,A00071,2025-12-02T16:19:00,DEBIT,UPI,26463.78,HEALTH,ANDROID 12,192.168.47.57,0
T0001022,A00105,2025-12-02T23:17:00,CREDIT,BRANCH,28478.08,UTILITIES,ANDROID 13,192.168.201.244,0
T0001023,A00096,2025-12-03T13:04:00,DEBIT,BRANCH,22444.88,GROCERY,ANDROID 9,192.168.228.95,0
T0001024,A00123,2025-12-02T23:26:00,DEBIT,ATM,33276.93,FUEL,ANDROID 8,192.168.106.222,0
T0001025,A00126,2025-12-03T01:30:00,DEBIT,UPI,14175.99,HEALTH,ANDROID 9,192.168.30.197,0
T0001026,A00127,2025-12-02T02:12:00,CREDIT,ATM,74064.09,E-COM,ANDROID 12,192.168.2.69,0
T0001027,A00177,2025-12-01T23:16:00,CREDIT,BRANCH,31335.97,UTILITIES,ANDROID 13,192.168.41.236,0
T0001028,A00027,2025-12-02T14:03:00,DEBIT,BRANCH,12771.88,GROCERY,ANDROID 7,192.168.85.51,0
T0001029,A00113,2025-12-03T20:22:00,DEBIT,UPI,88556.01,HEALTH,ANDROID 14,192.168.249.36,1
T0001030,A00192,2025-12-03T20:40:00,CREDIT,BRANCH,975.39,FUEL,ANDROID 10,192.168.138.134,0
T0001031,A00083,2025-12-03T02:59:00,CREDIT,NETBANKING,14194.68,UTILITIES,iOS 17,192.168.190.133,0
T0001032,A00155,2025-12-02T02:09:00,CREDIT,BRANCH,21101.18,TRAVEL,iOS 17,192.168.69.43,0
T0001033,A00135,2025-12-03T09:48:00,CREDIT,UPI,31802.92,E-COM,ANDROID 7,192.168.2.80,0
T0001034,A00180,2025-12-01T21:48:00,DEBIT,UPI,53796.26,TRAVEL,ANDROID 13,192.168.80.18,0
T0001035,A00090,2025-12-03T04:26:00,DEBIT,ATM,62900.73,UTILITIES,ANDROID 12,192.168.156.95,0
T0001036,A00160,2025-12-03T13:21:00,CREDIT,ATM,56133.17,UTILITIES,ANDROID 8,192.168.52.188,0
T0001037,A00056,2025-12-02T04:06:00,DEBIT,ATM,56387.79,E-COM,iOS 16,192.168.196.85,0
T0001038,A00148,2025-12-03T13:42:00,CREDIT,BRANCH,20970.21,GROCERY,iOS 13,192.168.46.238,0
T0001039,A00158,2025-12-01T19:00:00,DEBIT,NETBANKING,47572.63,GROCERY,ANDROID 6,192.168.70.131,0
T0001040,A00113,2025-12-02T14:02:00,CREDIT,ATM,30290.7,FUEL,ANDROID 12,192.168.193.199,0
T0001041,A00099,2025-12-03T09:12:00,CREDIT,ATM,31210.6,TRAVEL,ANDROID 9,192.168.85.243,0
T0001042,A00163,2025-12-03T17:54:00,CREDIT,NETBANKING,83995.62,HEALTH,ANDROID 10,192.168.61.143,1
T0001043,A00112,2025-12-03T05:30:00,CREDIT,NETBANKING,2578.29,TRAVEL,iOS 17,192.168.177.187,0
T0001044,A00109,2025-12-01T23:35:00,DEBIT,BRANCH,37451.88,GROCERY,ANDROID 11,192.168.99.2,0
T0001045,A00151,2025-12-02T06:11:00,CREDIT,UPI,91108.52,RENT,ANDROID 6,192.168.139.9,1
T0001046,A00166,2025-12-02T03:46:00,CREDIT,BRANCH,4439.54,RENT,ANDROID 6,192.168.15.221,0
T0001047,A00184,2025-12-02T17:08:00,CREDIT,BRANCH,17418.41,FUEL,ANDROID 6,192.168.78.181,0
T0001048,A00189,2025-12-01T21:04:00,DEBIT,UPI,41986.28,FUEL,ANDROID 6,192.168.160.25,0
T0001049,A00140,2025-12-02T03:56:00,DEBIT,UPI,33299.87,TRAVEL,iOS 13,192.168.187.133,0
T0001050,A00004,2025-12-03T06:21:00,CREDIT,BRANCH,83779.78,GROCERY,ANDROID 14,192.168.75.187,0
T0001051,A00069,2025-12-01T14:43:00,DEBIT,BRANCH,4498.62,UTILITIES,iOS 15,192.168.88.163,0
T0001052,A00192,2025-12-03T18:29:00,DEBIT,ATM,27412.63,TRAVEL,ANDROID 13,192.168.44.145,0
T0001053,A00119,2025-12-01T15:01:00,DEBIT,UPI,18290.97,FUEL,ANDROID 6,192.168.86.202,0
T0001054,A00003,2025-12-01T23:50:00,CREDIT,BRANCH,8173.43,UTILITIES,ANDROID 9,192.168.67.80,0
T0001055,A00014,2025-12-02T10:53:00,CREDIT,NETBANKING,27932.39,TRAVEL,ANDROID 9,192.168.139.227,0
T0001056,A00052,2025-12-01T21:05:00,CREDIT,ATM,69770.94,RENT,ANDROID 11,192.168.186.90,0
T0001057,A00198,2025-12-03T04:48:00,CREDIT,NETBANKING,3721.27,DINING,ANDROID 9,192.168.222.89,0
T0001058,A00166,2025-12-03T16:21:00,CREDIT,NETBANKING,34251.01,RENT,ANDROID 9,192.168.132.56,0
T0001059,A00120,2025-12-02T02:48:00,DEBIT,UPI,51727.13,E-COM,ANDROID 13,192.168.165.96,0
T0001060,A00145,2025-12-02T10:47:00,DEBIT,ATM,70143.76,TRAVEL,iOS 12,192.168.81.108,0
T0001061,A00122,2025-12-02T07:50:00,CREDIT,UPI,18751.8,TRAVEL,ANDROID 13,192.168.95.193,0
T0001062,A00006,2025-12-02T14:58:00,CREDIT,BRANCH,73108.94,HEALTH,iOS 14,192.168.191.154,0
T0001063,A00087,2025-12-02T17:56:00,CREDIT,ATM,4060.89,UTILITIES,iOS 16,192.168.55.108,0
T0001064,A00110,2025-12-03T13:50:00,CREDIT,BRANCH,59327.95,E-COM,ANDROID 10,192.168.101.244,0
T0001065,A00146,2025-12-03T12:19:00,DEBIT,NETBANKING,66357.47,GROCERY,iOS 14,192.168.72.206,0
T0001066,A00089,2025-12-02T16:18:00,CREDIT,NETBANKING,46085.74,E-COM,ANDROID 8,192.168.154.79,0
T0001067,A00021,2025-12-01T21:36:00,DEBIT,NETBANKING,43683.06,UTILITIES,ANDROID 14,192.168.191.2,0
T0001068,A00123,2025-12-01T19:52:00,CREDIT,UPI,47106.53,DINING,iOS 15,192.168.192.213,0
T0001069,A00119,2025-12-03T09:12:00,DEBIT,UPI,38788.01,TRAVEL,iOS 13,192.168.204.198,0
T0001070,A00084,2025-12-02T04:19:00,CREDIT,BRANCH,53434.81,TRAVEL,ANDROID 6,192.168.113.227,0
T0001071,A00156,2025-12-01T21:09:00,DEBIT,ATM,36259.93,GROCERY,iOS 15,192.168.39.166,0
T0001072,A00059,2025-12-01T18:25:00,CREDIT,NETBANKING,4472.58,RENT,ANDROID 11,192.168.196.168,0
T0001073,A00047,2025-12-02T14:03:00,DEBIT,ATM,31143.65,HEALTH,ANDROID 12,192.168.91.42,0
T0001074,A00102,2025-12-03T07:34:00,DEBIT,BRANCH,80632.58,TRAVEL,iOS 12,192.168.207.206,0
T0001075,A00004,2025-12-01T19:58:00,CREDIT,NETBANKING,57489.49,DINING,iOS 12,192.168.248.168,0
T0001076,A00172,2025-12-02T12:25:00,CREDIT,UPI,30330.3,RENT,iOS 12,192.168.230.129,0
T0001077,A00096,2025-12-03T14:18:00,CREDIT,ATM,84424.63,TRAVEL,ANDROID 8,192.168.217.137,0
T0001078,A00195,2025-12-02T11:10:00,DEBIT,NETBANKING,745.33,RENT,ANDROID 13,192.168.222.13,0
T0001079,A00119,2025-12-02T04:13:00,DEBIT,UPI,86796.28,HEALTH,ANDROID 11,192.168.129.109,1
T0001080,A00087,2025-12-03T07:04:00,CREDIT,UPI,54297.71,E-COM,ANDROID 12,192.168.8.115,0
T0001081,A00084,2025-12-02T05:19:00,DEBIT,UPI,35756.59,GROCERY,ANDROID 12,192.168.127.45,0
T0001082,A00022,2025-12-02T21:31:00,DEBIT,NETBANKING,72692.4,HEALTH,ANDROID 10,192.168.176.249,0
T0001083,A00118,2025-12-03T08:02:00,DEBIT,BRANCH,4112.07,TRAVEL,ANDROID 8,192.168.51.98,0
T0001084,A00132,2025-12-03T10:31:00,DEBIT,ATM,92747.68,RENT,ANDROID 6,192.168.94.244,0
T0001085,A00192,2025-12-02T02:32:00,DEBIT,BRANCH,96517.75,UTILITIES,ANDROID 10,192.168.124.178,0
T0001086,A00013,2025-12-02T10:32:00,CREDIT,NETBANKING,76083.87,DINING,ANDROID 8,192.168.141.129,0
T0001087,A00172,2025-12-01T12:07:00,CREDIT,NETBANKING,67836.91,RENT,ANDROID 9,192.168.9.201,0
T0001088,A00107,2025-12-03T05:51:00,DEBIT,ATM,26741.98,TRAVEL,ANDROID 9,192.168.9.182,0
T0001089,A00084,2025-12-02T00:05:00,DEBIT,ATM,72829.99,HEALTH,ANDROID 11,192.168.199.122,0
T0001090,A00143,2025-12-01T09:51:00,CREDIT,ATM,31998.3,HEALTH,ANDROID 13,192.168.107.137,0
T0001091,A00179,2025-12-01T20:36:00,CREDIT,ATM,40323.68,FUEL,iOS 16,192.168.176.22,0
T0001092,A00054,2025-12-03T12:03:00,CREDIT,ATM,29217.71,TRAVEL,ANDROID 13,192.168.15.40,0
T0001093,A00160,2025-12-03T00:55:00,DEBIT,ATM,56511.0,DINING,iOS 12,192.168.145.143,0
T0001094,A00191,2025-12-02T18:30:00,DEBIT,BRANCH,92121.57,E-COM,ANDROID 7,192.168.49.102,0
T0001095,A00056,2025-12-01T23:25:00,DEBIT,ATM,17903.31,E-COM,iOS 17,192.168.205.141,0
T0001096,A00105,2025-12-02T09:01:00,DEBIT,BRANCH,90050.87,RENT,ANDROID 11,192.168.54.171,0
T0001097,A00176,2025-12-03T04:13:00,CREDIT,BRANCH,22548.67,DINING,ANDROID 13,192.168.146.212,0
T0001098,A00116,2025-12-01T19:42:00,DEBIT,BRANCH,28876.36,TRAVEL,iOS 17,192.168.88.175,0
T0001099,A00026,2025-12-02T11:10:00,CREDIT,BRANCH,41058.87,GROCERY,iOS 13,192.168.41.154,0
T0001100,A00147,2025-12-03T10:58:00,CREDIT,UPI,32535.78,UTILITIES,ANDROID 13,192.168.46.244,0
T0001101,A00095,2025-12-01T10:33:00,CREDIT,NETBANKING,85038.39,E-COM,ANDROID 9,192.168.89.121,1
T0001102,A00183,2025-12-01T22:38:00,CREDIT,NETBANKING,29333.54,GROCERY,ANDROID 13,192.168.235.63,0
T0001103,A00176,2025-12-03T02:10:00,CREDIT,NETBANKING,79685.52,HEALTH,ANDROID 7,192.168.169.224,0
T0001104,A00041,2025-12-02T01:42:00,CREDIT,UPI,737.99,GROCERY,iOS 15,192.168.240.221,0
T0001105,A00099,2025-12-01T13:48:00,CREDIT,ATM,88341.54,FUEL,iOS 16,192.168.12.113,0
T0001106,A00124,2025-12-03T17:30:00,DEBIT,ATM,81175.66,GROCERY,ANDROID 14,192.168.225.110,0
T0001107,A00032,2025-12-01T16:04:00,DEBIT,ATM,75806.15,FUEL,iOS 14,192.168.211.169,0
T0001108,A00087,2025-12-01T18:41:00,DEBIT,BRANCH,21047.99,FUEL,ANDROID 7,192.168.234.231,0
T0001109,A00182,2025-12-02T18:33:00,DEBIT,ATM,34277.17,HEALTH,ANDROID 13,192.168.132.146,0
T0001110,A00071,2025-12-03T01:34:00,DEBIT,NETBANKING,14845.0,RENT,ANDROID 11,192.168.185.183,0
T0001111,A00075,2025-12-02T05:56:00,DEBIT,ATM,47554.72,HEALTH,iOS 13,192.168.65.38,0
T0001112,A00156,2025-12-02T04:57:00,CREDIT,ATM,63694.39,GROCERY,iOS 16,192.168.155.38,0
T0001113,A00150,2025-12-01T09:49:00,CREDIT,ATM,72127.88,DINING,ANDROID 8,192.168.176.165,0
T0001114,A00040,2025-12-03T01:04:00,CREDIT,ATM,37828.98,HEALTH,iOS 16,192.168.246.45,0
T0001115,A00124,2025-12-02T10:55:00,DEBIT,UPI,34269.58,RENT,ANDROID 8,192.168.142.156,0
T0001116,A00200,2025-12-03T10:45:00,DEBIT,NETBANKING,35682.32,HEALTH,ANDROID 6,192.168.116.190,0
T0001117,A00052,2025-12-02T09:49:00,DEBIT,BRANCH,62658.88,TRAVEL,ANDROID 10,192.168.40.249,0
T0001118,A00015,2025-12-02T15:29:00,DEBIT,NETBANKING,25644.4,E-COM,iOS 17,192.168.125.59,0
T0001119,A00177,2025-12-03T09:58:00,CREDIT,NETBANKING,4071.27,RENT,ANDROID 7,192.168.97.188,0
T0001120,A00017,2025-12-01T18:02:00,CREDIT,UPI,20812.82,UTILITIES,ANDROID 13,192.168.237.26,0
T0001121,A00138,2025-12-03T14:20:00,DEBIT,ATM,79012.11,FUEL,ANDROID 7,192.168.226.22,0
T0001122,A00122,2025-12-01T22:28:00,DEBIT,NETBANKING,59849.46,RENT,ANDROID 12,192.168.57.185,0
T0001123,A00114,2025-12-03T14:04:00,DEBIT,BRANCH,99224.16,RENT,iOS 16,192.168.138.127,0
T0001124,A00162,2025-12-01T21:03:00,CREDIT,BRANCH,51444.31,RENT,ANDROID 14,192.168.127.88,0
T0001125,A00071,2025-12-03T07:16:00,CREDIT,BRANCH,11191.43,E-COM,ANDROID 11,192.168.240.127,0
T0001126,A00042,2025-12-01T21:12:00,DEBIT,BRANCH,67313.97,FUEL,iOS 15,192.168.175.164,0
T0001127,A00176,2025-12-02T21:46:00,DEBIT,NETBANKING,77890.24,UTILITIES,ANDROID 14,192.168.156.82,0
T0001128,A00197,2025-12-02T21:12:00,CREDIT,UPI,68490.39,UTILITIES,ANDROID 8,192.168.165.41,0
T0001129,A00050,2025-12-03T13:19:00,CREDIT,NETBANKING,85243.11,E-COM,ANDROID 14,192.168.242.168,1
T0001130,A00153,2025-12-03T14:50:00,CREDIT,ATM,22910.92,RENT,ANDROID 10,192.168.189.38,0
T0001131,A00079,2025-12-02T07:46:00,CREDIT,ATM,44998.3,DINING,ANDROID 12,192.168.2.196,0
T0001132,A00104,2025-12-01T12:46:00,CREDIT,ATM,64596.98,E-COM,iOS 14,192.168.9.210,0
T0001133,A00181,2025-12-01T22:48:00,DEBIT,ATM,29514.95,TRAVEL,ANDROID 12,192.168.195.84,0
T0001134,A00143,2025-12-02T23:13:00,DEBIT,NETBANKING,61774.71,HEALTH,iOS 12,192.168.38.63,0
T0001135,A00042,2025-12-02T07:13:00,CREDIT,BRANCH,95206.93,GROCERY,iOS 15,192.168.249.64,0
T0001136,A00072,2025-12-03T02:25:00,CREDIT,UPI,10188.92,TRAVEL,ANDROID 11,192.168.224.237,0
T0001137,A00073,2025-12-01T16:34:00,CREDIT,NETBANKING,88090.93,FUEL,ANDROID 12,192.168.77.224,1
T0001138,A00039,2025-12-03T01:15:00,CREDIT,NETBANKING,56205.55,HEALTH,ANDROID 14,192.168.133.143,0
T0001139,A00136,2025-12-03T16:47:00,CREDIT,UPI,14089.73,FUEL,iOS 17,192.168.160.246,0
T0001140,A00093,2025-12-03T13:44:00,CREDIT,NETBANKING,18454.8,HEALTH,ANDROID 11,192.168.170.51,0
T0001141,A00174,2025-12-03T09:03:00,CREDIT,ATM,60381.51,GROCERY,ANDROID 12,192.168.218.102,0
T0001142,A00125,2025-12-03T15:29:00,DEBIT,UPI,91302.57,TRAVEL,ANDROID 12,192.168.16.246,1
T0001143,A00130,2025-12-03T20:36:00,CREDIT,BRANCH,28300.51,TRAVEL,iOS 17,192.168.38.145,0
T0001144,A00024,2025-12-02T23:06:00,DEBIT,NETBANKING,79869.17,FUEL,ANDROID 13,192.168.97.193,0
T0001145,A00019,2025-12-03T13:22:00,CREDIT,ATM,46598.23,E-COM,iOS 12,192.168.93.166,0
T0001146,A00148,2025-12-02T08:11:00,CREDIT,BRANCH,88945.23,DINING,ANDROID 6,192.168.199.5,0
T0001147,A00003,2025-12-02T00:22:00,CREDIT,BRANCH,15091.97,UTILITIES,ANDROID 11,192.168.234.168,0
T0001148,A00171,2025-12-01T22:40:00,CREDIT,NETBANKING,18925.3,E-COM,ANDROID 8,192.168.51.7,0
T0001149,A00137,2025-12-03T02:05:00,DEBIT,NETBANKING,54030.62,FUEL,ANDROID 11,192.168.117.169,0
T0001150,A00054,2025-12-01T22:46:00,CREDIT,NETBANKING,42457.15,RENT,ANDROID 9,192.168.181.7,0
T0001151,A00036,2025-12-03T20:54:00,CREDIT,UPI,83424.02,DINING,ANDROID 9,192.168.194.13,1
T0001152,A00115,2025-12-02T14:56:00,CREDIT,NETBANKING,20602.95,DINING,ANDROID 7,192.168.47.249,0
T0001153,A00045,2025-12-02T19:35:00,DEBIT,NETBANKING,75672.81,FUEL,iOS 17,192.168.183.192,0
T0001154,A00082,2025-12-02T13:20:00,DEBIT,NETBANKING,98515.95,TRAVEL,ANDROID 14,192.168.57.242,1
T0001155,A00117,2025-12-01T10:06:00,DEBIT,BRANCH,80351.0,DINING,iOS 12,192.168.181.93,0
T0001156,A00080,2025-12-03T18:06:00,DEBIT,BRANCH,94596.76,RENT,ANDROID 7,192.168.199.225,0
T0001157,A00121,2025-12-01T10:04:00,CREDIT,ATM,4584.68,UTILITIES,ANDROID 6,192.168.65.133,0
T0001158,A00040,2025-12-01T18:34:00,CREDIT,UPI,6165.09,UTILITIES,iOS 17,192.168.150.96,0
T0001159,A00159,2025-12-02T13:19:00,DEBIT,BRANCH,17283.38,E-COM,iOS 17,192.168.92.94,0
T0001160,A00029,2025-12-03T14:41:00,DEBIT,UPI,49780.66,RENT,ANDROID 11,192.168.135.160,0
T0001161,A00083,2025-12-01T10:56:00,DEBIT,ATM,2898.26,HEALTH,ANDROID 8,192.168.208.12,0
T0001162,A00139,2025-12-02T10:44:00,DEBIT,NETBANKING,10056.52,TRAVEL,iOS 12,192.168.214.253,0
T0001163,A00017,2025-12-01T16:40:00,CREDIT,BRANCH,98337.71,HEALTH,ANDROID 6,192.168.159.122,0
T0001164,A00121,2025-12-02T02:32:00,DEBIT,ATM,65654.61,TRAVEL,iOS 17,192.168.49.123,0
T0001165,A00127,2025-12-03T12:06:00,DEBIT,NETBANKING,21970.15,E-COM,iOS 13,192.168.115.169,0
T0001166,A00022,2025-12-03T11:44:00,DEBIT,BRANCH,28265.86,FUEL,ANDROID 10,192.168.94.187,0
T0001167,A00169,2025-12-02T05:33:00,CREDIT,BRANCH,66852.22,RENT,iOS 13,192.168.167.109,0
T0001168,A00096,2025-12-03T06:08:00,DEBIT,UPI,74806.2,DINING,iOS 13,192.168.93.4,0
T0001169,A00037,2025-12-03T04:19:00,DEBIT,NETBANKING,16230.43,TRAVEL,ANDROID 13,192.168.247.220,0
T0001170,A00089,2025-12-01T21:49:00,CREDIT,BRANCH,99270.24,HEALTH,iOS 16,192.168.225.31,0
T0001171,A00191,2025-12-02T04:04:00,CREDIT,ATM,99668.74,E-COM,ANDROID 13,192.168.233.170,0
T0001172,A00025,2025-12-03T06:36:00,CREDIT,ATM,6358.62,TRAVEL,ANDROID 6,192.168.64.25,0
T0001173,A00059,2025-12-02T16:13:00,DEBIT,UPI,55068.95,RENT,ANDROID 11,192.168.157.116,0
T0001174,A00112,2025-12-02T22:46:00,DEBIT,NETBANKING,39785.93,UTILITIES,ANDROID 9,192.168.8.51,0
T0001175,A00188,2025-12-03T11:49:00,CREDIT,NETBANKING,56310.16,GROCERY,iOS 14,192.168.117.178,0
T0001176,A00136,2025-12-01T20:23:00,CREDIT,NETBANKING,10058.8,E-COM,iOS 16,192.168.115.216,0
T0001177,A00193,2025-12-03T09:53:00,DEBIT,BRANCH,85836.6,RENT,ANDROID 12,192.168.151.100,0
T0001178,A00134,2025-12-02T13:45:00,CREDIT,BRANCH,32226.03,RENT,ANDROID 10,192.168.159.54,0
T0001179,A00188,2025-12-03T02:51:00,DEBIT,UPI,75529.2,E-COM,ANDROID 8,192.168.124.101,0
T0001180,A00041,2025-12-03T05:06:00,CREDIT,BRANCH,59162.07,UTILITIES,iOS 12,192.168.115.247,0
T0001181,A00071,2025-12-01T18:35:00,CREDIT,UPI,72611.6,E-COM,ANDROID 8,192.168.141.195,0
T0001182,A00084,2025-12-01T09:44:00,DEBIT,ATM,52447.88,HEALTH,ANDROID 13,192.168.152.211,0
T0001183,A00032,2025-12-02T21:56:00,CREDIT,NETBANKING,7086.75,TRAVEL,iOS 12,192.168.195.215,0
T0001184,A00066,2025-12-01T16:42:00,CREDIT,BRANCH,58518.61,HEALTH,iOS 13,192.168.52.23,0
T0001185,A00188,2025-12-03T02:11:00,CREDIT,NETBANKING,86942.66,HEALTH,iOS 15,192.168.215.15,1
T0001186,A00164,2025-12-01T16:10:00,CREDIT,ATM,90477.9,TRAVEL,ANDROID 10,192.168.182.22,0
T0001187,A00004,2025-12-01T15:54:00,CREDIT,NETBANKING,58599.12,UTILITIES,ANDROID 10,192.168.53.200,0
T0001188,A00182,2025-12-02T18:18:00,CREDIT,BRANCH,4258.02,FUEL,ANDROID 7,192.168.48.31,0
T0001189,A00196,2025-12-02T01:17:00,CREDIT,BRANCH,81537.59,GROCERY,ANDROID 13,192.168.235.147,0
T0001190,A00134,2025-12-01T11:32:00,CREDIT,BRANCH,66923.38,GROCERY,ANDROID 8,192.168.12.162,0
T0001191,A00085,2025-12-01T15:44:00,CREDIT,BRANCH,80199.43,HEALTH,iOS 14,192.168.183.210,0
T0001192,A00175,2025-12-02T08:29:00,CREDIT,NETBANKING,27699.42,GROCERY,ANDROID 10,192.168.82.54,0
T0001193,A00143,2025-12-03T13:37:00,CREDIT,BRANCH,75344.25,E-COM,iOS 12,192.168.170.91,0
T0001194,A00158,2025-12-02T21:44:00,DEBIT,ATM,82876.88,FUEL,iOS 12,192.168.207.81,0
T0001195,A00160,2025-12-02T18:56:00,DEBIT,BRANCH,20254.8,HEALTH,ANDROID 13,192.168.185.194,0
T0001196,A00041,2025-12-01T20:30:00,CREDIT,UPI,11192.49,RENT,iOS 17,192.168.151.194,0
T0001197,A00144,2025-12-02T21:44:00,DEBIT,BRANCH,61866.17,FUEL,ANDROID 7,192.168.207.219,0
T0001198,A00068,2025-12-01T18:57:00,CREDIT,ATM,39705.84,DINING,ANDROID 10,192.168.42.83,0
T0001199,A00058,2025-12-02T15:12:00,DEBIT,NETBANKING,54821.32,RENT,ANDROID 9,192.168.112.63,0
T0001200,A00058,2025-12-02T15:03:00,DEBIT,NETBANKING,1291.21,UTILITIES,iOS 16,192.168.247.215,0
T0001201,A00113,2025-12-02T13:17:00,DEBIT,BRANCH,18646.5,DINING,iOS 15,192.168.133.181,0
T0001202,A00094,2025-12-03T15:50:00,CREDIT,BRANCH,37054.34,UTILITIES,ANDROID 11,192.168.39.246,0
T0001203,A00178,2025-12-01T18:10:00,CREDIT,NETBANKING,79565.93,E-COM,ANDROID 14,192.168.243.138,0
T0001204,A00081,2025-12-01T16:09:00,DEBIT,ATM,71770.58,UTILITIES,ANDROID 6,192.168.235.159,0
T0001205,A00113,2025-12-02T18:56:00,CREDIT,UPI,95318.74,E-COM,ANDROID 13,192.168.29.230,1
T0001206,A00089,2025-12-02T17:32:00,DEBIT,UPI,68216.6,FUEL,iOS 14,192.168.129.243,0
T0001207,A00187,2025-12-01T10:52:00,CREDIT,BRANCH,70436.57,E-COM,iOS 13,192.168.231.80,0
T0001208,A00138,2025-12-03T08:35:00,CREDIT,ATM,23294.81,DINING,ANDROID 14,192.168.161.221,0
T0001209,A00002,2025-12-03T02:36:00,DEBIT,ATM,58765.4,FUEL,iOS 16,192.168.211.187,0
T0001210,A00042,2025-12-03T11:00:00,DEBIT,NETBANKING,97979.21,E-COM,iOS 12,192.168.253.187,1
T0001211,A00031,2025-12-02T07:39:00,DEBIT,UPI,94617.41,DINING,iOS 15,192.168.242.36,1
T0001212,A00088,2025-12-01T21:29:00,DEBIT,ATM,35547.94,DINING,iOS 15,192.168.46.48,0
T0001213,A00067,2025-12-02T12:24:00,DEBIT,NETBANKING,35152.51,FUEL,ANDROID 7,192.168.131.6,0
T0001214,A00156,2025-12-01T13:09:00,DEBIT,ATM,9594.26,GROCERY,iOS 16,192.168.6.2,0
T0001215,A00084,2025-12-02T11:15:00,CREDIT,UPI,80013.82,TRAVEL,iOS 13,192.168.96.163,1
T0001216,A00159,2025-12-02T19:00:00,DEBIT,NETBANKING,97578.65,FUEL,iOS 13,192.168.191.147,1
T0001217,A00046,2025-12-02T15:05:00,DEBIT,NETBANKING,81445.43,HEALTH,ANDROID 6,192.168.61.207,1
T0001218,A00080,2025-12-02T04:53:00,DEBIT,ATM,68319.05,E-COM,iOS 15,192.168.98.155,0
T0001219,A00040,2025-12-03T02:51:00,CREDIT,BRANCH,92864.22,DINING,iOS 12,192.168.33.87,0
T0001220,A00064,2025-12-02T09:57:00,DEBIT,NETBANKING,96040.69,HEALTH,ANDROID 12,192.168.21.92,1
T0001221,A00016,2025-12-02T17:47:00,DEBIT,UPI,66368.08,TRAVEL,iOS 16,192.168.201.194,0
T0001222,A00140,2025-12-03T04:54:00,DEBIT,ATM,32065.63,HEALTH,iOS 14,192.168.218.104,0
T0001223,A00112,2025-12-02T10:44:00,DEBIT,BRANCH,2432.22,FUEL,ANDROID 13,192.168.199.79,0
T0001224,A00128,2025-12-03T14:40:00,CREDIT,UPI,52778.64,GROCERY,ANDROID 7,192.168.157.229,0
T0001225,A00151,2025-12-03T12:03:00,DEBIT,ATM,73938.74,GROCERY,ANDROID 10,192.168.197.49,0
T0001226,A00091,2025-12-02T21:42:00,DEBIT,BRANCH,73867.08,E-COM,ANDROID 6,192.168.109.26,0
T0001227,A00118,2025-12-01T21:40:00,DEBIT,ATM,7342.7,UTILITIES,ANDROID 6,192.168.23.237,0
